Konteks,Tanggapan,Label
"Saya tidak tahu harus cerita ke mana lagi, rasanya sudah buntu dan saya tidak punya siapa-siapa untuk mengadu. Kalau saya tidak segera menuruti perintahnya detik itu juga, dia akan kehilangan kendali lalu mengontrol semua aspek kehidupan saya. Saya dikurung di dalam kamar dan dia selalu melarang saya bertemu dengan teman atau keluarga. Dia mengekang kebebasan saya dan memberikan tekanan psikologis yang luar biasa. Bahkan ponsel saya dirusak agar saya tidak bisa minta tolong. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo. Kami memahami betapa beratnya hidup di bawah tekanan psikologis, intimidasi, dan upaya mengontrol hidup Anda secara paksa... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K3
"Saya sudah menikah selama beberapa tahun dan belakangan ini merasa sangat tertekan dengan situasi rumah tangga kami. Awalnya hanya masalah sepele seperti urusan rumah tangga biasa, tapi kemudian dia marah besar lalu mengintimidasi saya setiap hari. Dia selalu melarang saya keluar rumah dan mengurung saya jika saya membantah. Barang-barang saya dirusak dan saya merasa dipaksa untuk terus menuruti semua kemauannya. Tekanan psikologis ini membuat saya nyaris gila. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo. Kami memahami betapa beratnya hidup di bawah tekanan psikologis, intimidasi, dan upaya mengontrol hidup Anda secara paksa... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K3
pasangan saya mencekik saya sampai sulit bernapas,Silakan segera hubungi layanan perlindungan perempuan dan anak atau pihak berwenang setempat untuk mendapatkan bantuan.,K2
saya pernah dicekik sebentar saat bertengkar,Peristiwa ini perlu ditangani serius. Anda dapat menghubungi layanan perlindungan perempuan dan anak di daerah Anda.,K5
saya dipukul berkali kali oleh pasangan saya,Silakan segera hubungi layanan perlindungan perempuan dan anak atau pihak berwenang setempat untuk mendapatkan bantuan.,K4
pasangan saya pernah menendang saya,"Kekerasan fisik seperti mendorong, menampar, atau melempar barang tidak dapat dibenarkan. Anda berhak mendapatkan perlindungan.",K4
pasangan saya pernah mendorong saya saat bertengkar,Kejadian ini termasuk kekerasan fisik. Prioritaskan keselamatan Anda dan cari bantuan dari pihak yang dapat dipercaya.,K4
"Kehidupan pernikahan saya berubah menjadi mimpi buruk yang tidak pernah saya bayangkan sebelumnya. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai mengintimidasi saya setiap hari. Dia selalu melarang saya keluar rumah dan mengurung saya jika saya membantah. Barang-barang saya dirusak dan saya merasa dipaksa untuk terus menuruti semua kemauannya. Tekanan psikologis ini membuat saya nyaris gila. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo. Kami memahami betapa beratnya hidup di bawah tekanan psikologis, intimidasi, dan upaya mengontrol hidup Anda secara paksa... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K3
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Jika ada hal kecil saja yang tidak sesuai dengan keinginannya, dia tidak segan-segan untuk mengancam mati saya dan anak-anak. Dia pernah mencekik saya kuat-kuat dan menggunakan senjata tajam untuk menakut-nakuti saya di pojok ruangan. Nyawa saya benar-benar dalam bahaya besar dan saya merasa ini sangat darurat. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, terima kasih sudah berani menjangkau kami. Kami sangat prihatin mendengar situasi Anda. Ini adalah situasi darurat yang mengancam nyawa. Segera cari tempat yang aman dan hubungi polisi atau layanan darurat terdekat... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K5
"Awalnya saya pikir pernikahan kami baik-baik saja, namun lama kelamaan sifat aslinya mulai terlihat dan menakutkan. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai membentak dan menghina saya dengan kata-kata kasar. Dia selalu merendahkan martabat saya dan memaki saya di depan banyak orang. Teriakannya membuat saya sangat trauma secara emosional dan verbal. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, saya memahami perasaan Anda dan sangat menyesalkan apa yang terjadi. Pelecehan verbal dan emosional bisa meninggalkan luka psikologis yang dalam... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K2
"Sejak awal pernikahan, saya sering mengalami kejadian yang tidak menyenangkan dan rasanya semakin memburuk. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai membuat saya merasa sangat sedih dan hancur. Sikapnya yang dingin membuat saya bingung harus melakukan apa untuk memperbaiki hubungan ini. Saya hanya bisa meratapi nasib sendirian di kamar. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
saya merasa marah cemas dan depresi ptsd yang saya alami berasal dari hubungan masa lalu,"Jika gejala-gejala tersebut sudah sedemikian rupa hingga mengganggu kemampuan Anda untuk berfungsi, Anda mungkin ingin mempertimbangkan untuk mencari pengobatan. PTSD, kecemasan, dan depresi umumnya merespons baik terhadap pengobatan jika diberikan oleh tenaga medis yang terlatih. Jenis pengobatan umum untuk PTSD yang mungkin ingin Anda pertimbangkan termasuk Terapi Pemrosesan Kognitif atau EMDR. Keuntungan dari Terapi Pemrosesan Kognitif adalah durasinya terbatas dan biasanya hanya berlangsung 17 sesi.",K1
saya merasa dikontrol terus dalam hal kecil sehari hari,Hal seperti ini bisa menjadi tanda awal kekerasan. Penting untuk mengenali pola dan mencari bantuan sejak dini.,K3
saya sering dibentak oleh pasangan saya di rumah,Cobalah mencatat kejadian yang dialami dan simpan bukti percakapan jika ada. Ini bisa membantu saat mencari dukungan.,K2
saya sedang mengalami beberapa hal terkait perasaan dan diri saya sendiri saya hampir tidak bisa tidur dan hanya memikirkan betapa tidak berharganya saya dan betapa saya seharusnya tidak ada di sini saya belum pernah mencoba atau memikirkan bunuh diri saya selalu ingin memperbaiki masalah saya tetapi saya tidak pernah melakukannya bagaimana cara mengubah perasaan bahwa saya tidak berharga bagi semua orang,"Anda pasti bisa... dan langkah pertama adalah meyakini bahwa Anda layak bagi diri sendiri. Menyadari bahwa Anda sedang dalam perjalanan ini sudah merupakan langkah besar pertama. Meluangkan waktu untuk mulai memahami siapa diri Anda adalah langkah berikutnya... lakukan dengan belas kasih dan kebaikan terhadap diri sendiri. Ketahuilah ini adalah proses, dan fokuslah pada apa yang mungkin Anda temukan.  Saya sangat menyarankan Anda mencari seseorang untuk diajak bicara (ada banyak opsi di luar sana yang bisa sesuai dengan situasi Anda), dan saya juga menyarankan Anda mulai dengan memberi diri Anda prioritas untuk menginvestasikan waktu dan usaha dalam pencarian ini. ANDA MENDAPATKANNYA. Ada beberapa TED Talks yang bagus yang bisa Anda cari di Google, buku-buku hebat yang bisa Anda baca, atau bahkan bergabung dengan praktik yoga, tim, atau hobi tertentu mungkin membantu. Apa pun yang menunjukkan pada diri Anda bahwa Anda layak untuk usaha ini. Sabarlah dan mulailah!!!! Jawabannya ada di luar sana menanti Anda. Bertanya-tanya seperti ini sudah menempatkan Anda di jalur yang benar.",K1
"Sejak awal pernikahan, saya sering mengalami kejadian yang tidak menyenangkan dan rasanya semakin memburuk. Awalnya hanya masalah sepele seperti urusan rumah tangga biasa, tapi kemudian dia marah besar lalu berubah menjadi sangat cuek dan menjauh. Hal ini membuat saya bingung dengan arah pernikahan kami. Terkadang saya merasa sangat sedih karena merasa tidak dihargai lagi sebagai pasangannya. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
saya depresi dan baru saja putus cinta rasanya setiap pria yang saya sukai hanya menginginkan saya untuk seks saya merasa jelek dan kadang kadang saya hanya ingin mati saya punya anak laki laki dan tubuh saya membesar saat hamil ada stretch mark di perut saya,"Jika saat ini Anda merasa ingin bunuh diri, silakan hubungi 800-273-8255 dan bicaralah dengan seseorang. Salah satu cara untuk tidak selalu berpikir negatif tentang diri sendiri adalah dengan mengelilingi diri Anda dengan orang-orang yang lebih positif terhadap Anda. Apakah Anda memiliki teman atau keluarga yang mendukung? Bisakah Anda menemukan satu bagian dari diri Anda yang menurut Anda tidak jelek?Jika stretch mark Anda masih mengganggu, bicaralah dengan apoteker atau dokter umum Anda. Terkadang ada krim atau losion yang bisa Anda gunakan untuk mengurangi stretch mark, dan mereka seharusnya bisa membimbing Anda ke arah yang benar. Anda menyebutkan hal-hal fisik di sini. Saya penasaran apakah Anda bisa menemukan satu hal kecil setiap hari yang berjalan baik dan membangun dari sana. Mungkin anak Anda membuat Anda tersenyum?",K1
"Kehidupan pernikahan saya berubah menjadi mimpi buruk yang tidak pernah saya bayangkan sebelumnya. Setiap kali dia pulang kerja dalam keadaan lelah atau stres, emosinya sering meledak-ledak dan dia mulai berubah menjadi sangat cuek dan menjauh. Hal ini membuat saya bingung dengan arah pernikahan kami. Terkadang saya merasa sangat sedih karena merasa tidak dihargai lagi sebagai pasangannya. Kejadian ini membuat saya sangat trauma dan ketakutan setiap hari. Apa yang sebaiknya saya lakukan sebagai langkah selanjutnya?","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
"Saya sudah menikah selama beberapa tahun dan belakangan ini merasa sangat tertekan dengan situasi rumah tangga kami. Kalau saya tidak segera menuruti perintahnya detik itu juga, dia akan kehilangan kendali lalu membentak dan menghina saya dengan kata-kata kasar. Dia selalu merendahkan martabat saya dan memaki saya di depan banyak orang. Teriakannya membuat saya sangat trauma secara emosional dan verbal. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, saya memahami perasaan Anda dan sangat menyesalkan apa yang terjadi. Pelecehan verbal dan emosional bisa meninggalkan luka psikologis yang dalam... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K2
saya memiliki begitu banyak masalah yang perlu diatasi saya memiliki riwayat pelecehan seksual saya adalah penyintas kanker payudara dan saya menderita insomnia seumur hidup saya memiliki riwayat depresi yang panjang dan mulai mengalami kecemasan saya memiliki harga diri yang rendah tetapi saya telah menikah bahagia selama hampir tahun saya belum pernah menjalani konseling tentang hal hal ini apakah saya memiliki terlalu banyak masalah untuk dibahas dalam konseling,"Intinya, semua masalah Anda saling terhubung. Begitu Anda menangani satu masalah, hal itu akan berdampak positif pada semua aspek. Secara bertahap, setiap masalah akan teratasi, dan sebenarnya semakin sedikit masalah yang perlu ditangani secara langsung karena menyelesaikan satu masalah akan membantu kesejahteraan Anda secara keseluruhan. Jadi, tidak, Anda tidak memiliki terlalu banyak masalah. Jangan menyerah. Dapatkan bantuan sekarang dan lihat bagaimana hidup Anda bisa berubah menjadi lebih baik.",K1
pasangan saya sering merendahkan saya dengan kata kata kasar,Cobalah mencatat kejadian yang dialami dan simpan bukti percakapan jika ada. Ini bisa membantu saat mencari dukungan.,K2
"Saya tidak tahu harus cerita ke mana lagi, rasanya sudah buntu dan saya tidak punya siapa-siapa untuk mengadu. Awalnya hanya masalah sepele seperti urusan rumah tangga biasa, tapi kemudian dia marah besar lalu memukul dan menampar wajah saya berulang kali. Tidak hanya itu, dia juga menendang dan mendorong saya hingga jatuh ke lantai. Saya sering dijambak rambutnya saat dia sedang marah besar. Ini murni aniaya fisik. Saya sudah tidak sanggup lagi bertahan dalam penderitaan ini. Tolong beritahu saya bagaimana cara melaporkan atau menyelamatkan diri.","Halo, terima kasih telah membagikan cerita Anda. Kekerasan fisik seperti memukul, menampar, menendang sama sekali tidak bisa dibenarkan... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K4
saya memiliki masa kecil yang sangat sulit dan saat ini sedang menghadapi banyak hal saya tahu beberapa orang mungkin tidak berpikir demikian tetapi bagi saya ini sangat berat saya merasa kewalahan apakah ini depresi saya pernah menjalani terapi saat masih anak anak selama sekolah dasar menengah dan menengah atas saya menjalani konseling kali seminggu namun saya belum menjalani konseling belakangan ini,"Yang paling penting adalah bagaimana perasaan Anda dan apa yang Anda lakukan, dengan siapa Anda berinteraksi, serta apakah Anda merasa memiliki interaksi yang cukup untuk merasa bahagia. Apakah seorang ahli kesehatan mental memutuskan untuk mengidentifikasi Anda sebagai ""depresi"" jauh kurang penting daripada bagaimana perasaan Anda sebenarnya, apakah Anda memiliki ide tentang apa yang mungkin dapat meningkatkan rasa kesejahteraan Anda, dan bagaimana cara mencapai tujuan Anda.Jika terapi saat masa kanak-kanak membuat Anda merasa lebih baik dan Anda merasa mungkin sedang depresi, maka mencoba terapi pada tahap hidup Anda saat ini masuk akal. Hal terburuk yang bisa terjadi adalah Anda menemukan bahwa Anda merasa lebih baik daripada yang Anda kira. Hal terbaik yang bisa terjadi adalah Anda menemukan terapis yang peduli yang membantu Anda menemukan kepercayaan diri kembali.",K1
saya diseret dan disakiti secara fisik di rumah,Silakan segera hubungi layanan perlindungan perempuan dan anak atau pihak berwenang setempat untuk mendapatkan bantuan.,K4
"Kehidupan pernikahan saya berubah menjadi mimpi buruk yang tidak pernah saya bayangkan sebelumnya. Jika ada hal kecil saja yang tidak sesuai dengan keinginannya, dia tidak segan-segan untuk berubah menjadi sangat cuek dan menjauh. Hal ini membuat saya bingung dengan arah pernikahan kami. Terkadang saya merasa sangat sedih karena merasa tidak dihargai lagi sebagai pasangannya. Saya merasa sangat sendirian, hampa, dan butuh pencerahan dari pihak luar. Tolong bantu saya mengambil keputusan yang tepat untuk hidup saya.","Halo, sangat wajar jika Anda merasa bingung dan sedih menghadapi perubahan sikap pasangan. Masalah komunikasi dalam hubungan memang bisa sangat menguras emosi... Semoga Anda segera mendapatkan perlindungan dan kekuatan.",K1
